#Step_num time omega delta |10><10| |r0><r0| |d0><d0|
3368 0.777629 0.999797 0.000051 0.000051 0.000051 0.000051
3369 0.777858 0.999797 0.000051 0.000051 0.000051 0.000051
3370 0.778088 0.999797 0.000051 0.000051 0.000051 0.000051
3371 0.778318 0.999797 0.000051 0.000051 0.000051 0.000051
3372 0.778547 0.999797 0.000051 0.000051 0.000051 0.000051
3373 0.778777 0.999797 0.000051 0.000051 0.000051 0.000051
3374 0.779007 0.999797 0.000051 0.000051 0.000051 0.000051
3375 0.779237 0.999797 0.000051 0.000051 0.000051 0.000051
3376 0.779466 0.999797 0.000051 0.000051 0.000051 0.000051
3377 0.779696 0.999797 0.000051 0.000051 0.000051 0.000051
3378 0.779926 0.999797 0.000051 0.000051 0.000051 0.000051
3379 0.780155 0.999797 0.000051 0.000051 0.000051 0.000051
3380 0.780385 0.999797 0.000051 0.000051 0.000051 0.000051
3381 0.780615 0.999797 0.000051 0.000051 0.000051 0.000051
3382 0.780845 0.999797 0.000051 0.000051 0.000051 0.000051
3383 0.781074 0.999797 0.000051 0.000051 0.000051 0.000051
3384 0.781304 0.999797 0.000051 0.000051 0.000051 0.000051
3385 0.781534 0.999797 0.000051 0.000051 0.000051 0.000051
3386 0.781763 0.999797 0.000051 0.000051 0.000051 0.000051
3387 0.781993 0.999797 0.000051 0.000051 0.000051 0.000051
3388 0.782223 0.999797 0.000051 0.000051 0.000051 0.000051
3389 0.782453 0.999797 0.000051 0.000051 0.000051 0.000051
3390 0.782682 0.999797 0.000051 0.000051 0.000051 0.000051
3391 0.782912 0.999797 0.000051 0.000051 0.000051 0.000051
3392 0.783142 0.999797 0.000051 0.000051 0.000051 0.000051
3393 0.783372 0.999797 0.000051 0.000051 0.000051 0.000051
3394 0.783601 0.999797 0.000051 0.000051 0.000051 0.000051
3395 0.783831 0.999797 0.000051 0.000051 0.000051 0.000051
3396 0.784061 0.999797 0.000051 0.000051 0.000051 0.000051
3397 0.784290 0.999797 0.000051 0.000051 0.000051 0.000051
3398 0.784520 0.999797 0.000051 0.000051 0.000051 0.000051
3399 0.784750 0.999797 0.000051 0.000051 0.000051 0.000051
3400 0.784980 0.999797 0.000051 0.000051 0.000051 0.000051
3401 0.785209 0.999797 0.000051 0.000051 0.000051 0.000051
3402 0.785439 0.999797 0.000051 0.000051 0.000051 0.000051
3403 0.785669 0.999797 0.000051 0.000051 0.000051 0.000051
3404 0.785898 0.999797 0.000051 0.000051 0.000051 0.000051
3405 0.786128 0.999797 0.000051 0.000051 0.000051 0.000051
3406 0.786358 0.999797 0.000051 0.000051 0.000051 0.000051
3407 0.786588 0.999797 0.000051 0.000051 0.000051 0.000051
3408 0.786817 0.999797 0.000051 0.000051 0.000051 0.000051
3409 0.787047 0.999797 0.000051 0.000051 0.000051 0.000051
3410 0.787277 0.999797 0.000051 0.000051 0.000051 0.000051
3411 0.787506 0.999797 0.000051 0.000051 0.000051 0.000051
3412 0.787736 0.999797 0.000051 0.000051 0.000051 0.000051
3413 0.787966 0.999797 0.000051 0.000051 0.000051 0.000051
3414 0.788196 0.999797 0.000051 0.000051 0.000051 0.000051
3415 0.788425 0.999797 0.000051 0.000051 0.000051 0.000051
3416 0.788655 0.999797 0.000051 0.000051 0.000051 0.000051
3417 0.788885 0.999797 0.000051 0.000051 0.000051 0.000051
3418 0.789115 0.999797 0.000051 0.000051 0.000051 0.000051
3419 0.789344 0.999797 0.000051 0.000051 0.000051 0.000051
3420 0.789574 0.999797 0.000051 0.000051 0.000051 0.000051
3421 0.789804 0.999797 0.000051 0.000051 0.000051 0.000051
3422 0.790033 0.999797 0.000051 0.000051 0.000051 0.000051
3423 0.790263 0.999797 0.000051 0.000051 0.000051 0.000051
3424 0.790493 0.999797 0.000051 0.000051 0.000051 0.000051
3425 0.790723 0.999797 0.000051 0.000051 0.000051 0.000051
3426 0.790952 0.999797 0.000051 0.000051 0.000051 0.000051
3427 0.791182 0.999797 0.000051 0.000051 0.000051 0.000051
3428 0.791412 0.999797 0.000051 0.000051 0.000051 0.000051
3429 0.791641 0.999797 0.000051 0.000051 0.000051 0.000051
3430 0.791871 0.999797 0.000051 0.000051 0.000051 0.000051
3431 0.792101 0.999797 0.000051 0.000051 0.000051 0.000051
3432 0.792331 0.999797 0.000051 0.000051 0.000051 0.000051
3433 0.792560 0.999797 0.000051 0.000051 0.000051 0.000051
3434 0.792790 0.999797 0.000051 0.000051 0.000051 0.000051
3435 0.793020 0.999797 0.000051 0.000051 0.000051 0.000051
3436 0.793250 0.999797 0.000051 0.000051 0.000051 0.000051
3437 0.793479 0.999797 0.000051 0.000051 0.000051 0.000051
3438 0.793709 0.999797 0.000051 0.000051 0.000051 0.000051
3439 0.793939 0.999797 0.000051 0.000051 0.000051 0.000051
3440 0.794168 0.999797 0.000051 0.000051 0.000051 0.000051
3441 0.794398 0.999797 0.000051 0.000051 0.000051 0.000051
3442 0.794628 0.999797 0.000051 0.000051 0.000051 0.000051
3443 0.794858 0.999797 0.000051 0.000051 0.000051 0.000051
3444 0.795087 0.999797 0.000051 0.000051 0.000051 0.000051
3445 0.795317 0.999797 0.000051 0.000051 0.000051 0.000051
3446 0.795547 0.999797 0.000051 0.000051 0.000051 0.000051
3447 0.795776 0.999797 0.000051 0.000051 0.000051 0.000051
3448 0.796006 0.999797 0.000051 0.000051 0.000051 0.000051
3449 0.796236 0.999797 0.000051 0.000051 0.000051 0.000051
3450 0.796466 0.999797 0.000051 0.000051 0.000051 0.000051
3451 0.796695 0.999797 0.000051 0.000051 0.000051 0.000051
3452 0.796925 0.999797 0.000051 0.000051 0.000051 0.000051
3453 0.797155 0.999797 0.000051 0.000051 0.000051 0.000051
3454 0.797384 0.999797 0.000051 0.000051 0.000051 0.000051
3455 0.797614 0.999797 0.000051 0.000051 0.000051 0.000051
3456 0.797844 0.999797 0.000051 0.000051 0.000051 0.000051
3457 0.798074 0.999797 0.000051 0.000051 0.000051 0.000051
3458 0.798303 0.999797 0.000051 0.000051 0.000051 0.000051
3459 0.798533 0.999797 0.000051 0.000051 0.000051 0.000051
3460 0.798763 0.999797 0.000051 0.000051 0.000051 0.000051
3461 0.798993 0.999797 0.000051 0.000051 0.000051 0.000051
3462 0.799222 0.999797 0.000051 0.000051 0.000051 0.000051
3463 0.799452 0.999797 0.000051 0.000051 0.000051 0.000051
3464 0.799682 0.999797 0.000051 0.000051 0.000051 0.000051
3465 0.799911 0.999797 0.000051 0.000051 0.000051 0.000051
3466 0.800141 0.999797 0.000051 0.000051 0.000051 0.000051
3467 0.800371 0.999797 0.000051 0.000051 0.000051 0.000051
3468 0.800601 0.999797 0.000051 0.000051 0.000051 0.000051
3469 0.800830 0.999797 0.000051 0.000051 0.000051 0.000051
3470 0.801060 0.999797 0.000051 0.000051 0.000051 0.000051
3471 0.801290 0.999797 0.000051 0.000051 0.000051 0.000051
3472 0.801519 0.999797 0.000051 0.000051 0.000051 0.000051
3473 0.801749 0.999797 0.000051 0.000051 0.000051 0.000051
3474 0.801979 0.999797 0.000051 0.000051 0.000051 0.000051
3475 0.802209 0.999797 0.000051 0.000051 0.000051 0.000051
3476 0.802438 0.999797 0.000051 0.000051 0.000051 0.000051
3477 0.802668 0.999797 0.000051 0.000051 0.000051 0.000051
3478 0.802898 0.999797 0.000051 0.000051 0.000051 0.000051
3479 0.803127 0.999797 0.000051 0.000051 0.000051 0.000051
3480 0.803357 0.999797 0.000051 0.000051 0.000051 0.000051
3481 0.803587 0.999797 0.000051 0.000051 0.000051 0.000051
3482 0.803817 0.999797 0.000051 0.000051 0.000051 0.000051
3483 0.804046 0.999797 0.000051 0.000051 0.000051 0.000051
3484 0.804276 0.999797 0.000051 0.000051 0.000051 0.000051
3485 0.804506 0.999797 0.000051 0.000051 0.000051 0.000051
3486 0.804736 0.999797 0.000051 0.000051 0.000051 0.000051
3487 0.804965 0.999797 0.000051 0.000051 0.000051 0.000051
3488 0.805195 0.999797 0.000051 0.000051 0.000051 0.000051
3489 0.805425 0.999797 0.000051 0.000051 0.000051 0.000051
3490 0.805654 0.999797 0.000051 0.000051 0.000051 0.000051
3491 0.805884 0.999797 0.000051 0.000051 0.000051 0.000051
3492 0.806114 0.999797 0.000051 0.000051 0.000051 0.000051
3493 0.806344 0.999797 0.000051 0.000051 0.000051 0.000051
3494 0.806573 0.999797 0.000051 0.000051 0.000051 0.000051
3495 0.806803 0.999797 0.000051 0.000051 0.000051 0.000051
3496 0.807033 0.999797 0.000051 0.000051 0.000051 0.000051
3497 0.807262 0.999797 0.000051 0.000051 0.000051 0.000051
3498 0.807492 0.999797 0.000051 0.000051 0.000051 0.000051
3499 0.807722 0.999797 0.000051 0.000051 0.000051 0.000051
3500 0.807952 0.999797 0.000051 0.000051 0.000051 0.000051
3501 0.808181 0.999797 0.000051 0.000051 0.000051 0.000051
3502 0.808411 0.999797 0.000051 0.000051 0.000051 0.000051
3503 0.808641 0.999797 0.000051 0.000051 0.000051 0.000051
3504 0.808870 0.999797 0.000051 0.000051 0.000051 0.000051
3505 0.809100 0.999797 0.000051 0.000051 0.000051 0.000051
3506 0.809330 0.999797 0.000051 0.000051 0.000051 0.000051
3507 0.809560 0.999797 0.000051 0.000051 0.000051 0.000051
3508 0.809789 0.999797 0.000051 0.000051 0.000051 0.000051
3509 0.810019 0.999797 0.000051 0.000051 0.000051 0.000051
3510 0.810249 0.999797 0.000051 0.000051 0.000051 0.000051
3511 0.810479 0.999797 0.000051 0.000051 0.000051 0.000051
3512 0.810708 0.999797 0.000051 0.000051 0.000051 0.000051
3513 0.810938 0.999797 0.000051 0.000051 0.000051 0.000051
3514 0.811168 0.999797 0.000051 0.000051 0.000051 0.000051
3515 0.811397 0.999797 0.000051 0.000051 0.000051 0.000051
3516 0.811627 0.999797 0.000051 0.000051 0.000051 0.000051
3517 0.811857 0.999797 0.000051 0.000051 0.000051 0.000051
3518 0.812087 0.999797 0.000051 0.000051 0.000051 0.000051
3519 0.812316 0.999797 0.000051 0.000051 0.000051 0.000051
3520 0.812546 0.999797 0.000051 0.000051 0.000051 0.000051
3521 0.812776 0.999797 0.000051 0.000051 0.000051 0.000051
3522 0.813005 0.999797 0.000051 0.000051 0.000051 0.000051
3523 0.813235 0.999797 0.000051 0.000051 0.000051 0.000051
3524 0.813465 0.999797 0.000051 0.000051 0.000051 0.000051
3525 0.813695 0.999797 0.000051 0.000051 0.000051 0.000051
3526 0.813924 0.999797 0.000051 0.000051 0.000051 0.000051
3527 0.814154 0.999797 0.000051 0.000051 0.000051 0.000051
3528 0.814384 0.999797 0.000051 0.000051 0.000051 0.000051
3529 0.814614 0.999797 0.000051 0.000051 0.000051 0.000051
3530 0.814843 0.999797 0.000051 0.000051 0.000051 0.000051
3531 0.815073 0.999797 0.000051 0.000051 0.000051 0.000051
3532 0.815303 0.999797 0.000051 0.000051 0.000051 0.000051
3533 0.815532 0.999797 0.000051 0.000051 0.000051 0.000051
3534 0.815762 0.999797 0.000051 0.000051 0.000051 0.000051
3535 0.815992 0.999797 0.000051 0.000051 0.000051 0.000051
3536 0.816222 0.999797 0.000051 0.000051 0.000051 0.000051
3537 0.816451 0.999797 0.000051 0.000051 0.000051 0.000051
3538 0.816681 0.999797 0.000051 0.000051 0.000051 0.000051
3539 0.816911 0.999797 0.000051 0.000051 0.000051 0.000051
3540 0.817140 0.999797 0.000051 0.000051 0.000051 0.000051
3541 0.817370 0.999797 0.000051 0.000051 0.000051 0.000051
3542 0.817600 0.999797 0.000051 0.000051 0.000051 0.000051
3543 0.817830 0.999797 0.000051 0.000051 0.000051 0.000051
3544 0.818059 0.999797 0.000051 0.000051 0.000051 0.000051
3545 0.818289 0.999797 0.000051 0.000051 0.000051 0.000051
3546 0.818519 0.999797 0.000051 0.000051 0.000051 0.000051
3547 0.818748 0.999797 0.000051 0.000051 0.000051 0.000051
3548 0.818978 0.999797 0.000051 0.000051 0.000051 0.000051
3549 0.819208 0.999797 0.000051 0.000051 0.000051 0.000051
3550 0.819438 0.999797 0.000051 0.000051 0.000051 0.000051
3551 0.819667 0.999797 0.000051 0.000051 0.000051 0.000051
3552 0.819897 0.999797 0.000051 0.000051 0.000051 0.000051
3553 0.820127 0.999797 0.000051 0.000051 0.000051 0.000051
3554 0.820357 0.999797 0.000051 0.000051 0.000051 0.000051
3555 0.820586 0.999797 0.000051 0.000051 0.000051 0.000051
3556 0.820816 0.999797 0.000051 0.000051 0.000051 0.000051
3557 0.821046 0.999797 0.000051 0.000051 0.000051 0.000051
3558 0.821275 0.999797 0.000051 0.000051 0.000051 0.000051
3559 0.821505 0.999797 0.000051 0.000051 0.000051 0.000051
3560 0.821735 0.999797 0.000051 0.000051 0.000051 0.000051
3561 0.821965 0.999797 0.000051 0.000051 0.000051 0.000051
3562 0.822194 0.999797 0.000051 0.000051 0.000051 0.000051
3563 0.822424 0.999797 0.000051 0.000051 0.000051 0.000051
3564 0.822654 0.999797 0.000051 0.000051 0.000051 0.000051
3565 0.822883 0.999797 0.000051 0.000051 0.000051 0.000051
3566 0.823113 0.999797 0.000051 0.000051 0.000051 0.000051
3567 0.823343 0.999797 0.000051 0.000051 0.000051 0.000051
3568 0.823573 0.999797 0.000051 0.000051 0.000051 0.000051
3569 0.823802 0.999797 0.000051 0.000051 0.000051 0.000051
3570 0.824032 0.999797 0.000051 0.000051 0.000051 0.000051
3571 0.824262 0.999797 0.000051 0.000051 0.000051 0.000051
3572 0.824491 0.999797 0.000051 0.000051 0.000051 0.000051
3573 0.824721 0.999797 0.000051 0.000051 0.000051 0.000051
3574 0.824951 0.999797 0.000051 0.000051 0.000051 0.000051
3575 0.825181 0.999797 0.000051 0.000051 0.000051 0.000051
3576 0.825410 0.999797 0.000051 0.000051 0.000051 0.000051
3577 0.825640 0.999797 0.000051 0.000051 0.000051 0.000051
3578 0.825870 0.999797 0.000051 0.000051 0.000051 0.000051
3579 0.826100 0.999797 0.000051 0.000051 0.000051 0.000051
3580 0.826329 0.999797 0.000051 0.000051 0.000051 0.000051
3581 0.826559 0.999797 0.000051 0.000051 0.000051 0.000051
3582 0.826789 0.999797 0.000051 0.000051 0.000051 0.000051
3583 0.827018 0.999797 0.000051 0.000051 0.000051 0.000051
3584 0.827248 0.999797 0.000051 0.000051 0.000051 0.000051
3585 0.827478 0.999797 0.000051 0.000051 0.000051 0.000051
3586 0.827708 0.999797 0.000051 0.000051 0.000051 0.000051
3587 0.827937 0.999797 0.000051 0.000051 0.000051 0.000051
3588 0.828167 0.999797 0.000051 0.000051 0.000051 0.000051
3589 0.828397 0.999797 0.000051 0.000051 0.000051 0.000051
3590 0.828626 0.999797 0.000051 0.000051 0.000051 0.000051
3591 0.828856 0.999797 0.000051 0.000051 0.000051 0.000051
3592 0.829086 0.999797 0.000051 0.000051 0.000051 0.000051
3593 0.829316 0.999797 0.000051 0.000051 0.000051 0.000051
3594 0.829545 0.999797 0.000051 0.000051 0.000051 0.000051
3595 0.829775 0.999797 0.000051 0.000051 0.000051 0.000051
3596 0.830005 0.999797 0.000051 0.000051 0.000051 0.000051
3597 0.830234 0.999797 0.000051 0.000051 0.000051 0.000051
3598 0.830464 0.999797 0.000051 0.000051 0.000051 0.000051
3599 0.830694 0.999797 0.000051 0.000051 0.000051 0.000051
3600 0.830924 0.999797 0.000051 0.000051 0.000051 0.000051
3601 0.831153 0.999797 0.000051 0.000051 0.000051 0.000051
3602 0.831383 0.999797 0.000051 0.000051 0.000051 0.000051
3603 0.831613 0.999797 0.000051 0.000051 0.000051 0.000051
3604 0.831843 0.999797 0.000051 0.000051 0.000051 0.000051
3605 0.832072 0.999797 0.000051 0.000051 0.000051 0.000051
3606 0.832302 0.999797 0.000051 0.000051 0.000051 0.000051
3607 0.832532 0.999797 0.000051 0.000051 0.000051 0.000051
3608 0.832761 0.999797 0.000051 0.000051 0.000051 0.000051
3609 0.832991 0.999797 0.000051 0.000051 0.000051 0.000051
3610 0.833221 0.999797 0.000051 0.000051 0.000051 0.000051
3611 0.833451 0.999797 0.000051 0.000051 0.000051 0.000051
3612 0.833680 0.999797 0.000051 0.000051 0.000051 0.000051
3613 0.833910 0.999797 0.000051 0.000051 0.000051 0.000051
3614 0.834140 0.999797 0.000051 0.000051 0.000051 0.000051
3615 0.834369 0.999797 0.000051 0.000051 0.000051 0.000051
3616 0.834599 0.999797 0.000051 0.000051 0.000051 0.000051
3617 0.834829 0.999797 0.000051 0.000051 0.000051 0.000051
3618 0.835059 0.999797 0.000051 0.000051 0.000051 0.000051
3619 0.835288 0.999797 0.000051 0.000051 0.000051 0.000051
3620 0.835518 0.999797 0.000051 0.000051 0.000051 0.000051
3621 0.835748 0.999797 0.000051 0.000051 0.000051 0.000051
3622 0.835977 0.999797 0.000051 0.000051 0.000051 0.000051
3623 0.836207 0.999797 0.000051 0.000051 0.000051 0.000051
3624 0.836437 0.999797 0.000051 0.000051 0.000051 0.000051
3625 0.836667 0.999797 0.000051 0.000051 0.000051 0.000051
3626 0.836896 0.999797 0.000051 0.000051 0.000051 0.000051
3627 0.837126 0.999797 0.000051 0.000051 0.000051 0.000051
3628 0.837356 0.999797 0.000051 0.000051 0.000051 0.000051
3629 0.837586 0.999797 0.000051 0.000051 0.000051 0.000051
3630 0.837815 0.999797 0.000051 0.000051 0.000051 0.000051
3631 0.838045 0.999797 0.000051 0.000051 0.000051 0.000051
3632 0.838275 0.999797 0.000051 0.000051 0.000051 0.000051
3633 0.838504 0.999797 0.000051 0.000051 0.000051 0.000051
3634 0.838734 0.999797 0.000051 0.000051 0.000051 0.000051
3635 0.838964 0.999797 0.000051 0.000051 0.000051 0.000051
3636 0.839194 0.999797 0.000051 0.000051 0.000051 0.000051
3637 0.839423 0.999797 0.000051 0.000051 0.000051 0.000051
3638 0.839653 0.999797 0.000051 0.000051 0.000051 0.000051
3639 0.839883 0.999797 0.000051 0.000051 0.000051 0.000051
3640 0.840112 0.999797 0.000051 0.000051 0.000051 0.000051
3641 0.840342 0.999797 0.000051 0.000051 0.000051 0.000051
3642 0.840572 0.999797 0.000051 0.000051 0.000051 0.000051
3643 0.840802 0.999797 0.000051 0.000051 0.000051 0.000051
3644 0.841031 0.999797 0.000051 0.000051 0.000051 0.000051
3645 0.841261 0.999797 0.000051 0.000051 0.000051 0.000051
3646 0.841491 0.999797 0.000051 0.000051 0.000051 0.000051
3647 0.841721 0.999797 0.000051 0.000051 0.000051 0.000051
3648 0.841950 0.999797 0.000051 0.000051 0.000051 0.000051
3649 0.842180 0.999797 0.000051 0.000051 0.000051 0.000051
3650 0.842410 0.999797 0.000051 0.000051 0.000051 0.000051
3651 0.842639 0.999797 0.000051 0.000051 0.000051 0.000051
3652 0.842869 0.999797 0.000051 0.000051 0.000051 0.000051
3653 0.843099 0.999797 0.000051 0.000051 0.000051 0.000051
3654 0.843329 0.999797 0.000051 0.000051 0.000051 0.000051
3655 0.843558 0.999797 0.000051 0.000051 0.000051 0.000051
3656 0.843788 0.999797 0.000051 0.000051 0.000051 0.000051
3657 0.844018 0.999797 0.000051 0.000051 0.000051 0.000051
3658 0.844247 0.999797 0.000051 0.000051 0.000051 0.000051
3659 0.844477 0.999797 0.000051 0.000051 0.000051 0.000051
3660 0.844707 0.999797 0.000051 0.000051 0.000051 0.000051
3661 0.844937 0.999797 0.000051 0.000051 0.000051 0.000051
3662 0.845166 0.999797 0.000051 0.000051 0.000051 0.000051
3663 0.845396 0.999797 0.000051 0.000051 0.000051 0.000051
3664 0.845626 0.999797 0.000051 0.000051 0.000051 0.000051
3665 0.845855 0.999797 0.000051 0.000051 0.000051 0.000051
3666 0.846085 0.999797 0.000051 0.000051 0.000051 0.000051
3667 0.846315 0.999797 0.000051 0.000051 0.000051 0.000051
3668 0.846545 0.999797 0.000051 0.000051 0.000051 0.000051
3669 0.846774 0.999797 0.000051 0.000051 0.000051 0.000051
3670 0.847004 0.999797 0.000051 0.000051 0.000051 0.000051
3671 0.847234 0.999797 0.000051 0.000051 0.000051 0.000051
3672 0.847464 0.999797 0.000051 0.000051 0.000051 0.000051
3673 0.847693 0.999797 0.000051 0.000051 0.000051 0.000051
3674 0.847923 0.999797 0.000051 0.000051 0.000051 0.000051
3675 0.848153 0.999797 0.000051 0.000051 0.000051 0.000051
3676 0.848382 0.999797 0.000051 0.000051 0.000051 0.000051
3677 0.848612 0.999797 0.000051 0.000051 0.000051 0.000051
3678 0.848842 0.999797 0.000051 0.000051 0.000051 0.000051
3679 0.849072 0.999797 0.000051 0.000051 0.000051 0.000051
3680 0.849301 0.999797 0.000051 0.000051 0.000051 0.000051
3681 0.849531 0.999797 0.000051 0.000051 0.000051 0.000051
3682 0.849761 0.999797 0.000051 0.000051 0.000051 0.000051
3683 0.849990 0.999797 0.000051 0.000051 0.000051 0.000051
3684 0.850220 0.999797 0.000051 0.000051 0.000051 0.000051
3685 0.850450 0.999797 0.000051 0.000051 0.000051 0.000051
3686 0.850680 0.999797 0.000051 0.000051 0.000051 0.000051
3687 0.850909 0.999797 0.000051 0.000051 0.000051 0.000051
3688 0.851139 0.999797 0.000051 0.000051 0.000051 0.000051
3689 0.851369 0.999797 0.000051 0.000051 0.000051 0.000051
3690 0.851598 0.999797 0.000051 0.000051 0.000051 0.000051
3691 0.851828 0.999797 0.000051 0.000051 0.000051 0.000051
3692 0.852058 0.999797 0.000051 0.000051 0.000051 0.000051
3693 0.852288 0.999797 0.000051 0.000051 0.000051 0.000051
3694 0.852517 0.999797 0.000051 0.000051 0.000051 0.000051
3695 0.852747 0.999797 0.000051 0.000051 0.000051 0.000051
3696 0.852977 0.999797 0.000051 0.000051 0.000051 0.000051
3697 0.853207 0.999797 0.000051 0.000051 0.000051 0.000051
3698 0.853436 0.999797 0.000051 0.000051 0.000051 0.000051
3699 0.853666 0.999797 0.000051 0.000051 0.000051 0.000051
3700 0.853896 0.999797 0.000051 0.000051 0.000051 0.000051
3701 0.854125 0.999797 0.000051 0.000051 0.000051 0.000051
3702 0.854355 0.999797 0.000051 0.000051 0.000051 0.000051
3703 0.854585 0.999797 0.000051 0.000051 0.000051 0.000051
3704 0.854815 0.999797 0.000051 0.000051 0.000051 0.000051
3705 0.855044 0.999797 0.000051 0.000051 0.000051 0.000051
3706 0.855274 0.999797 0.000051 0.000051 0.000051 0.000051
3707 0.855504 0.999797 0.000051 0.000051 0.000051 0.000051
